Id,Request Tijdstempel,Response Tijdstempel,Methode,URL,Code,Reden,RTT,Grootte Resp. Header,Grootte Resp. Body
797,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&ccv=ZAP&expires=ZAP,200,OK,6,400,23388
798,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&ccv=ZAP&expires=ZAP,200,OK,47,400,23388
799,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E&ccv=ZAP&expires=ZAP,200,OK,3,400,23388
800,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=0W45pz4p&expires=ZAP,200,OK,3,400,23388
801,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP0W45pz4p&expires=ZAP,200,OK,2,400,23388
802,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&expires=ZAP,200,OK,3,400,23388
803,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&expires=ZAP,200,OK,3,400,23388
804,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E&expires=ZAP,200,OK,3,400,23388
805,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=0W45pz4p,200,OK,2,400,23388
806,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=ZAP0W45pz4p,200,OK,3,400,23388
807,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E,200,OK,3,400,23388
808,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E,200,OK,4,400,23388
809,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E,200,OK,3,400,23388
810,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=0W45pz4p&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,4,400,23388
811,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP0W45pz4p&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,3,400,23388
812,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,43,400,23388
813,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,4,400,23388
814,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,4,400,23388
815,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=0W45pz4p&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,3,400,23388
816,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP0W45pz4p&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,3,400,23388
817,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,3,400,23388
818,Mon Mar 20 13:42:48 CET 2023,Mon Mar 20 13:42:48 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,4,400,23388
819,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,10,400,23388
820,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=0W45pz4p&post-code=ZAP&street=ZAP,200,OK,3,400,23388
821,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP0W45pz4p&post-code=ZAP&street=ZAP,200,OK,43,400,23388
822,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&post-code=ZAP&street=ZAP,200,OK,7,400,23388
823,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&post-code=ZAP&street=ZAP,200,OK,5,400,23388
824,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E&post-code=ZAP&street=ZAP,200,OK,3,400,23388
825,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=0W45pz4p&street=ZAP,200,OK,4,400,23388
826,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP0W45pz4p&street=ZAP,200,OK,28,400,23388
827,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&street=ZAP,200,OK,3,400,23388
828,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E&street=ZAP,200,OK,3,400,23388
829,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E&street=ZAP,200,OK,44,400,23388
830,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=0W45pz4p,200,OK,3,400,23388
831,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP0W45pz4p,200,OK,2,400,23388
832,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E,200,OK,8,400,23388
833,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E,200,OK,12,400,23388
834,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E,200,OK,2,400,23388
835,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=0W45pz4p,200,OK,3,400,11518
836,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=Name0W45pz4p,200,OK,3,400,11518
837,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E,200,OK,3,400,11518
838,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E,200,OK,4,400,11518
839,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E,200,OK,2,400,11518
840,Mon Mar 20 13:42:49 CET 2023,Mon Mar 20 13:42:49 CET 2023,GET,http://172.18.0.4:30001/css,301,Moved Permanently,5,332,41
841,Mon Mar 20 13:42:51 CET 2023,Mon Mar 20 13:42:51 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=0W45pz4p,200,OK,2,400,10364
842,Mon Mar 20 13:42:51 CET 2023,Mon Mar 20 13:42:51 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=%27+++element.id+++%270W45pz4p,200,OK,4,400,10364
843,Mon Mar 20 13:42:51 CET 2023,Mon Mar 20 13:42:51 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=%27%22%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E,200,OK,2,400,10364
844,Mon Mar 20 13:42:51 CET 2023,Mon Mar 20 13:42:51 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=%27%22%00%3CscrIpt%3Ealert%281%29%3B%3C%2FscRipt%3E,200,OK,3,400,10364
845,Mon Mar 20 13:42:51 CET 2023,Mon Mar 20 13:42:51 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=%27%22%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E,200,OK,4,400,10364
846,Mon Mar 20 13:42:51 CET 2023,Mon Mar 20 13:42:51 CET 2023,GET,http://172.18.0.4:30001/img,301,Moved Permanently,3,332,41
847,Mon Mar 20 13:42:53 CET 2023,Mon Mar 20 13:42:53 CET 2023,GET,http://172.18.0.4:30001/js,301,Moved Permanently,3,331,39
848,Mon Mar 20 13:42:55 CET 2023,Mon Mar 20 13:42:55 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,3,307,34
849,Mon Mar 20 13:42:55 CET 2023,Mon Mar 20 13:42:55 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=zApPX1sS&ccv=ZAP&expires=ZAP,200,OK,4,400,23388
850,Mon Mar 20 13:42:55 CET 2023,Mon Mar 20 13:42:55 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=zApPX2sS&expires=ZAP,200,OK,4,400,23388
851,Mon Mar 20 13:42:55 CET 2023,Mon Mar 20 13:42:55 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=zApPX3sS,200,OK,4,400,23388
852,Mon Mar 20 13:42:56 CET 2023,Mon Mar 20 13:42:56 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=zApPX4sS&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,2,400,23388
853,Mon Mar 20 13:42:56 CET 2023,Mon Mar 20 13:42:56 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=zApPX5sS&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,4,400,23388
854,Mon Mar 20 13:42:56 CET 2023,Mon Mar 20 13:42:56 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=zApPX6sS&post-code=ZAP&street=ZAP,200,OK,3,400,23388
855,Mon Mar 20 13:42:56 CET 2023,Mon Mar 20 13:42:56 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=zApPX7sS&street=ZAP,200,OK,3,400,23388
856,Mon Mar 20 13:42:56 CET 2023,Mon Mar 20 13:42:56 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=zApPX8sS,200,OK,45,400,23388
857,Mon Mar 20 13:42:56 CET 2023,Mon Mar 20 13:42:56 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=zApPX9sS,200,OK,7,400,11518
858,Mon Mar 20 13:42:57 CET 2023,Mon Mar 20 13:42:57 CET 2023,GET,http://172.18.0.4:30001/css,301,Moved Permanently,7,332,41
859,Mon Mar 20 13:42:58 CET 2023,Mon Mar 20 13:42:58 CET 2023,GET,http://172.18.0.4:30001/detail.html?id=zApPX10sS,200,OK,7,400,10364
860,Mon Mar 20 13:42:58 CET 2023,Mon Mar 20 13:42:58 CET 2023,GET,http://172.18.0.4:30001/img,301,Moved Permanently,6,332,41
861,Mon Mar 20 13:43:00 CET 2023,Mon Mar 20 13:43:00 CET 2023,GET,http://172.18.0.4:30001/js,301,Moved Permanently,6,331,39
862,Mon Mar 20 13:43:02 CET 2023,Mon Mar 20 13:43:02 CET 2023,POST,http://172.18.0.4:30001/customer-orders.html,404,Not Found,15,307,34
863,Mon Mar 20 13:43:02 CET 2023,Mon Mar 20 13:43:02 CET 2023,GET,http://172.18.0.4:30001,200,OK,14,399,8649
864,Mon Mar 20 13:43:02 CET 2023,Mon Mar 20 13:43:02 CET 2023,GET,http://172.18.0.4:30001/'%20+%20data.imageUrl%5B0%5D%20+%20',404,Not Found,5,307,57
865,Mon Mar 20 13:43:02 CET 2023,Mon Mar 20 13:43:02 CET 2023,GET,http://172.18.0.4:30001/'%20+%20data.imageUrl%5Bi%5D%20+%20',404,Not Found,6,307,57
866,Mon Mar 20 13:43:02 CET 2023,Mon Mar 20 13:43:02 CET 2023,GET,http://172.18.0.4:30001/'%20+%20element.imageUrl%5B0%5D%20+%20',404,Not Found,13,307,60
867,Mon Mar 20 13:43:02 CET 2023,Mon Mar 20 13:43:02 CET 2023,GET,http://172.18.0.4:30001/'%20+%20element.imageUrl%5B1%5D%20+%20',404,Not Found,11,307,60
868,Mon Mar 20 13:43:02 CET 2023,Mon Mar 20 13:43:02 CET 2023,GET,http://172.18.0.4:30001/,200,OK,5,399,8649
869,Mon Mar 20 13:43:02 CET 2023,Mon Mar 20 13:43:02 CET 2023,GET,http://172.18.0.4:30001/404.html,404,Not Found,7,307,21
870,Mon Mar 20 13:43:03 CET 2023,Mon Mar 20 13:43:03 CET 2023,GET,http://172.18.0.4:30001/basket.html,200,OK,3,400,23388
871,Mon Mar 20 13:43:03 CET 2023,Mon Mar 20 13:43:03 CET 2023,GET,http://172.18.0.4:30001/basket.html?card-number=ZAP&ccv=ZAP&expires=ZAP,200,OK,43,400,23388
872,Mon Mar 20 13:43:03 CET 2023,Mon Mar 20 13:43:03 CET 2023,GET,http://172.18.0.4:30001/basket.html?city=ZAP&country=ZAP&house-number=ZAP&post-code=ZAP&street=ZAP,200,OK,11,400,23388
873,Mon Mar 20 13:43:03 CET 2023,Mon Mar 20 13:43:03 CET 2023,GET,http://172.18.0.4:30001/blog.html,404,Not Found,14,307,22
874,Mon Mar 20 13:43:03 CET 2023,Mon Mar 20 13:43:03 CET 2023,GET,http://172.18.0.4:30001/category-full.html,404,Not Found,4,307,31
875,Mon Mar 20 13:43:03 CET 2023,Mon Mar 20 13:43:03 CET 2023,GET,http://172.18.0.4:30001/category-right.html,404,Not Found,3,307,32
876,Mon Mar 20 13:43:03 CET 2023,Mon Mar 20 13:43:03 CET 2023,GET,http://172.18.0.4:30001/category.html?sort-by=Name,200,OK,2,400,11518
877,Mon Mar 20 13:43:03 CET 2023,Mon Mar 20 13:43:03 CET 2023,GET,http://172.18.0.4:30001/category.html,200,OK,3,400,11518
878,Mon Mar 20 13:43:03 CET 2023,Mon Mar 20 13:43:03 CET 2023,GET,http://172.18.0.4:30001/checkout1.html,200,OK,3,400,32974
879,Mon Mar 20 13:43:03 CET 2023,Mon Mar 20 13:43:03 CET 2023,GET,http://172.18.0.4:30001/checkout2.html,200,OK,2,400,30696
880,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/checkout3.html,200,OK,5,400,30476
881,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/checkout4.html,200,OK,10,400,31190
882,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/css,301,Moved Permanently,3,332,41
883,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/css,301,Moved Permanently,4,332,41
884,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/contact.html,404,Not Found,13,307,25
885,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/css/animate.min.css,200,OK,7,399,47610
886,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/css/bootstrap.min.css,200,OK,10,401,121200
887,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/css/custom.css,200,OK,7,394,37
888,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/css/font-awesome.css,200,OK,7,399,21643
889,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/css/owl.carousel.css,200,OK,4,397,1476
890,Mon Mar 20 13:43:04 CET 2023,Mon Mar 20 13:43:04 CET 2023,GET,http://172.18.0.4:30001/css/owl.theme.css,200,OK,3,397,1670
891,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/css/style.blue.css,200,OK,4,399,35115
892,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/customer-account.html,200,OK,3,400,33547
893,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/customer-order.html,200,OK,10,400,10179
894,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/customer-orders.html,200,OK,8,399,6383
895,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/detail.html,200,OK,8,400,10364
896,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/customer-wishlist.html,200,OK,9,400,46685
897,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/detail.html?id='%20+%20element.id%20+%20',200,OK,8,400,10364
898,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/faq.html,404,Not Found,23,307,21
899,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/img,301,Moved Permanently,10,332,41
900,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/favicon.png,200,OK,11,383,2846
901,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/img,301,Moved Permanently,4,332,41
902,Mon Mar 20 13:43:05 CET 2023,Mon Mar 20 13:43:05 CET 2023,GET,http://172.18.0.4:30001/img/banner.jpg,200,OK,6,386,35695
903,Mon Mar 20 13:43:06 CET 2023,Mon Mar 20 13:43:06 CET 2023,GET,http://172.18.0.4:30001/img/banner2.jpg,200,OK,9,386,49097
904,Mon Mar 20 13:43:06 CET 2023,Mon Mar 20 13:43:06 CET 2023,GET,http://172.18.0.4:30001/img/logo-small.png,200,OK,8,384,8483
905,Mon Mar 20 13:43:06 CET 2023,Mon Mar 20 13:43:06 CET 2023,GET,http://172.18.0.4:30001/img/logo.png,200,OK,5,384,8483
906,Mon Mar 20 13:43:06 CET 2023,Mon Mar 20 13:43:06 CET 2023,GET,http://172.18.0.4:30001/img/product1.jpg,200,OK,7,386,64638
907,Mon Mar 20 13:43:06 CET 2023,Mon Mar 20 13:43:06 CET 2023,GET,http://172.18.0.4:30001/img/product1_2.jpg,200,OK,3,386,51232
908,Mon Mar 20 13:43:06 CET 2023,Mon Mar 20 13:43:06 CET 2023,GET,http://172.18.0.4:30001/img/product2.jpg,200,OK,47,386,51340
909,Mon Mar 20 13:43:06 CET 2023,Mon Mar 20 13:43:06 CET 2023,GET,http://172.18.0.4:30001/img/product2_2.jpg,200,OK,11,386,45263
910,Mon Mar 20 13:43:06 CET 2023,Mon Mar 20 13:43:06 CET 2023,GET,http://172.18.0.4:30001/img/product3.jpg,200,OK,15,388,128981
911,Mon Mar 20 13:43:06 CET 2023,Mon Mar 20 13:43:06 CET 2023,GET,http://172.18.0.4:30001/img/product3_2.jpg,200,OK,5,387,70408
912,Mon Mar 20 13:43:06 CET 2023,Mon Mar 20 13:43:06 CET 2023,GET,http://172.18.0.4:30001/img/weave1.jpg,200,OK,37,390,1827671
913,Mon Mar 20 13:43:07 CET 2023,Mon Mar 20 13:43:07 CET 2023,GET,http://172.18.0.4:30001/img/weave2.jpg,200,OK,18,390,3418268
914,Mon Mar 20 13:43:07 CET 2023,Mon Mar 20 13:43:07 CET 2023,GET,http://172.18.0.4:30001/img/weave3.jpg,200,OK,86,390,5134862
915,Mon Mar 20 13:43:07 CET 2023,Mon Mar 20 13:43:07 CET 2023,GET,http://172.18.0.4:30001/index.html,200,OK,21,399,8649
916,Mon Mar 20 13:43:07 CET 2023,Mon Mar 20 13:43:07 CET 2023,GET,http://172.18.0.4:30001/js,301,Moved Permanently,26,331,39
917,Mon Mar 20 13:43:07 CET 2023,Mon Mar 20 13:43:07 CET 2023,GET,http://172.18.0.4:30001/js,301,Moved Permanently,3,331,39
918,Mon Mar 20 13:43:07 CET 2023,Mon Mar 20 13:43:07 CET 2023,GET,http://172.18.0.4:30001/js/bootstrap-hover-dropdown.js,200,OK,2,396,3424
919,Mon Mar 20 13:43:08 CET 2023,Mon Mar 20 13:43:08 CET 2023,GET,http://172.18.0.4:30001/js/bootstrap.min.js,200,OK,4,398,37045
920,Mon Mar 20 13:43:08 CET 2023,Mon Mar 20 13:43:08 CET 2023,GET,http://172.18.0.4:30001/js/client.js,200,OK,3,397,9155
921,Mon Mar 20 13:43:08 CET 2023,Mon Mar 20 13:43:08 CET 2023,GET,http://172.18.0.4:30001/js/front.js,200,OK,3,397,4102
922,Mon Mar 20 13:43:08 CET 2023,Mon Mar 20 13:43:08 CET 2023,GET,http://172.18.0.4:30001/js/jquery-1.11.0.min.js,200,OK,4,399,96381
923,Mon Mar 20 13:43:08 CET 2023,Mon Mar 20 13:43:08 CET 2023,GET,http://172.18.0.4:30001/js/jquery.cookie.js,200,OK,3,396,3121
924,Mon Mar 20 13:43:08 CET 2023,Mon Mar 20 13:43:08 CET 2023,GET,http://172.18.0.4:30001/js/jquery.query-object.js,200,OK,3,397,9974
925,Mon Mar 20 13:43:08 CET 2023,Mon Mar 20 13:43:08 CET 2023,GET,http://172.18.0.4:30001/js/js.cookie.js,200,OK,4,397,4818
926,Mon Mar 20 13:43:08 CET 2023,Mon Mar 20 13:43:08 CET 2023,GET,http://172.18.0.4:30001/js/modernizr.js,200,OK,4,398,51351
927,Mon Mar 20 13:43:08 CET 2023,Mon Mar 20 13:43:08 CET 2023,GET,http://172.18.0.4:30001/js/owl.carousel.min.js,200,OK,5,398,14916
928,Mon Mar 20 13:43:08 CET 2023,Mon Mar 20 13:43:08 CET 2023,GET,http://172.18.0.4:30001/js/respond.min.js,200,OK,5,397,4591
929,Mon Mar 20 13:43:09 CET 2023,Mon Mar 20 13:43:09 CET 2023,GET,http://172.18.0.4:30001/js/waypoints.min.js,200,OK,16,398,8044
930,Mon Mar 20 13:43:09 CET 2023,Mon Mar 20 13:43:09 CET 2023,GET,http://172.18.0.4:30001/post.html,404,Not Found,56,307,22
931,Mon Mar 20 13:43:09 CET 2023,Mon Mar 20 13:43:09 CET 2023,GET,http://172.18.0.4:30001/register.html,200,OK,8,400,28349
932,Mon Mar 20 13:43:09 CET 2023,Mon Mar 20 13:43:09 CET 2023,GET,http://172.18.0.4:30001/robots.txt,404,Not Found,9,430,23
933,Mon Mar 20 13:43:09 CET 2023,Mon Mar 20 13:43:09 CET 2023,GET,http://172.18.0.4:30001/sitemap.xml,404,Not Found,18,431,24
934,Mon Mar 20 13:43:09 CET 2023,Mon Mar 20 13:43:09 CET 2023,GET,http://172.18.0.4:30001/text-right.html,404,Not Found,46,308,28
935,Mon Mar 20 13:43:09 CET 2023,Mon Mar 20 13:43:09 CET 2023,GET,http://172.18.0.4:30001/text.html,404,Not Found,3,307,22
